province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Dong Thap,32,23,3.7,78,31.0,Rain,1/31/2021
Dong Thap,32,23,0.2,73,33.0,Rain,2/1/2021
Dong Thap,30,23,0.0,71,41.0,Sunny,2/2/2021
Dong Thap,31,22,0.0,70,23.0,Sunny,2/3/2021
Dong Thap,31,22,0.0,66,4.0,Sunny,2/4/2021
Dong Thap,30,21,0.0,66,6.0,Sunny,2/5/2021
Dong Thap,29,20,0.0,64,7.0,Sunny,2/6/2021
Dong Thap,29,21,0.0,70,11.0,Sunny,2/7/2021
Dong Thap,30,20,0.0,70,17.0,Sunny,2/8/2021
Dong Thap,31,20,0.0,72,9.0,Sunny,2/9/2021
Dong Thap,29,20,0.0,77,28.0,Sunny,2/10/2021
Dong Thap,29,21,0.2,77,48.0,Rain,2/11/2021
Dong Thap,33,22,0.0,67,15.0,Sunny,2/12/2021
Dong Thap,37,26,0.0,65,27.0,Sunny,2/13/2021
Dong Thap,36,24,0.0,67,12.0,Sunny,2/14/2021
Dong Thap,36,25,0.0,73,21.0,Sunny,2/15/2021
Dong Thap,36,24,0.0,74,24.0,Sunny,2/16/2021
Dong Thap,36,25,0.0,73,38.0,Sunny,2/17/2021
Dong Thap,36,25,3.6,76,42.0,Rain,2/18/2021
Dong Thap,36,24,0.0,72,16.0,Sunny,2/19/2021
Dong Thap,35,23,0.0,67,15.0,Sunny,2/20/2021
Dong Thap,35,24,0.0,71,23.0,Sunny,2/21/2021
Dong Thap,35,24,0.0,63,19.0,Sunny,2/22/2021
Dong Thap,35,23,0.0,69,30.0,Sunny,2/23/2021
